userId,movieId,rating,timestamp,year,month
305,158027,5.0,2016-05-02 12:37:25,2016,5
380,95147,3.0,2018-09-13 21:23:18,2018,9
212,111759,3.0,2017-03-21 18:34:31,2017,3
462,76077,4.0,2010-03-30 06:02:05,2010,3
599,3235,2.5,2017-06-26 22:09:18,2017,6
89,118862,4.0,2018-03-07 07:50:21,2018,3
279,858,4.0,2017-09-26 02:49:51,2017,9
202,1177,4.0,2000-11-23 21:11:25,2000,11
510,2819,3.5,2006-02-28 20:40:25,2006,2
74,41997,5.0,2008-04-06 16:45:42,2008,4
590,2081,4.0,2009-11-17 00:14:14,2009,11
610,115617,4.0,2017-05-03 21:13:15,2017,5
232,51933,2.5,2007-10-18 01:23:14,2007,10
448,87485,1.5,2012-07-01 11:28:20,2012,7
380,111759,5.0,2017-08-08 20:01:45,2017,8
155,2028,4.0,2000-06-24 15:31:54,2000,6
103,3735,5.0,2015-05-18 17:21:25,2015,5
232,68358,5.0,2009-07-10 01:46:14,2009,7
580,4975,3.0,2007-01-01 17:44:55,2007,1
566,553,1.0,1996-11-26 10:59:28,1996,11
21,8961,3.5,2015-09-04 18:57:07,2015,9
343,5952,5.0,2008-02-03 17:47:17,2008,2
414,357,4.0,2000-06-19 18:12:31,2000,6
91,367,3.5,2005-04-05 15:01:13,2005,4
344,5459,4.5,2015-01-05 22:35:07,2015,1
28,474,2.5,2009-02-13 09:01:43,2009,2
438,2322,2.0,2005-01-14 02:45:49,2005,1
89,100507,3.0,2018-03-07 07:46:27,2018,3
454,2692,3.5,2010-07-19 13:48:40,2010,7
357,5266,3.0,2012-09-25 21:54:09,2012,9
280,48516,5.0,2012-09-23 21:40:08,2012,9
249,87520,3.0,2012-11-24 23:53:37,2012,11
298,3477,3.0,2016-06-18 19:14:45,2016,6
497,1193,5.0,2015-04-15 19:48:24,2015,4
469,454,3.0,2000-08-03 20:59:05,2000,8
489,3996,4.0,2012-03-26 14:35:08,2012,3
305,56145,3.0,2016-04-08 17:33:42,2016,4
298,60161,4.0,2015-11-14 16:07:08,2015,11
292,41566,3.5,2013-12-24 14:01:49,2013,12
438,140,3.5,2005-01-14 01:48:53,2005,1
19,333,2.0,2000-08-08 03:49:08,2000,8
84,987,3.0,1997-04-07 07:38:54,1997,4
514,88810,4.0,2018-09-09 01:25:03,2018,9
274,4995,4.0,2008-12-03 11:19:25,2008,12
534,73804,4.0,2016-04-04 18:10:05,2016,4
340,648,4.0,1996-11-22 12:36:52,1996,11
110,110,3.5,2007-03-31 08:31:18,2007,3
63,1223,5.0,2015-09-27 10:06:51,2015,9
452,2668,4.0,2002-02-11 03:28:12,2002,2
438,7192,3.0,2005-01-15 04:36:36,2005,1
590,1350,3.0,2009-11-17 01:59:50,2009,11
380,42738,2.0,2017-05-06 11:51:24,2017,5
414,2106,3.0,2000-06-20 14:49:55,2000,6
414,1321,3.0,2000-06-30 13:30:45,2000,6
490,86320,4.0,2012-01-31 04:59:04,2012,1
64,3362,5.0,2006-10-23 01:09:07,2006,10
610,76091,5.0,2016-11-19 08:45:58,2016,11
555,2948,5.0,2001-01-06 01:28:39,2001,1
177,72733,4.0,2015-07-02 11:39:14,2015,7
187,7802,4.0,2006-10-26 08:03:41,2006,10
567,161634,3.0,2018-05-02 18:53:56,2018,5
563,134853,4.0,2015-08-18 21:19:51,2015,8
448,2502,3.0,2010-04-03 16:43:17,2010,4
408,58156,3.0,2016-07-12 22:16:41,2016,7
555,1405,3.0,2001-01-06 02:15:41,2001,1
22,54286,2.5,2010-03-16 08:14:49,2010,3
419,2762,4.0,2011-11-18 23:31:24,2011,11
318,103341,4.5,2015-02-21 19:27:17,2015,2
73,50685,3.5,2016-05-25 17:51:07,2016,5
603,1856,4.0,2000-03-31 05:55:07,2000,3
414,3784,4.0,2001-01-29 16:07:57,2001,1
199,555,2.0,1999-10-21 22:12:29,1999,10
280,7346,5.0,2012-09-14 06:48:44,2012,9
448,80864,3.5,2012-04-22 17:36:44,2012,4
397,5650,2.5,2007-06-16 04:05:59,2007,6
45,5481,4.0,2002-10-11 13:39:59,2002,10
72,2571,5.0,2008-07-29 09:47:28,2008,7
607,1407,5.0,2000-07-08 18:05:08,2000,7
428,5816,2.0,2005-03-22 21:10:39,2005,3
47,108729,3.0,2017-05-31 04:40:45,2017,5
177,2987,4.5,2015-06-28 23:28:43,2015,6
328,1193,5.0,2017-05-08 01:31:27,2017,5
105,55721,4.0,2015-11-03 17:36:18,2015,11
475,33794,4.5,2017-06-21 07:17:01,2017,6
28,4370,3.0,2009-05-14 08:44:49,2009,5
22,4878,1.5,2010-03-16 08:03:20,2010,3
307,185,2.5,2008-11-24 14:53:48,2008,11
219,8810,1.0,2007-11-11 00:19:28,2007,11
392,1127,3.0,2002-07-24 15:24:22,2002,7
480,1957,4.5,2007-05-14 16:19:52,2007,5
105,3578,4.0,2015-11-03 17:54:54,2015,11
448,3024,3.0,2002-04-18 12:32:41,2002,4
495,2028,4.5,2016-03-22 08:27:40,2016,3
504,4033,4.0,2003-12-22 04:11:49,2003,12
111,33615,3.5,2018-01-16 23:05:12,2018,1
181,477,3.0,1996-10-16 12:52:01,1996,10
294,2148,5.0,2000-08-18 10:52:56,2000,8
599,303,3.5,2017-06-27 05:46:19,2017,6
228,2013,4.0,2013-03-14 00:58:39,2013,3
186,2288,4.0,2002-09-03 18:59:49,2002,9
45,317,3.0,2000-02-21 22:04:29,2000,2
104,527,4.5,2003-05-19 09:26:14,2003,5
176,231,4.0,1996-08-15 11:32:19,1996,8
608,519,1.0,2005-06-02 01:16:31,2005,6
380,996,3.0,2017-05-01 19:48:17,2017,5
414,161922,3.0,2018-02-25 21:14:13,2018,2
169,150,4.5,2004-03-03 03:27:49,2004,3
354,3798,3.5,2008-01-20 21:45:08,2008,1
220,7438,4.0,2008-12-23 19:43:12,2008,12
232,8372,1.0,2005-01-23 22:44:28,2005,1
111,65,3.5,2018-02-14 20:42:06,2018,2
217,429,1.0,2000-04-17 04:24:40,2000,4
603,3477,2.0,2000-07-09 21:31:21,2000,7
610,6966,4.0,2016-11-19 08:04:51,2016,11
187,47997,0.5,2007-05-27 21:34:15,2007,5
249,1029,4.0,2012-12-25 12:45:28,2012,12
206,141,4.0,1996-12-16 19:07:47,1996,12
232,7156,3.5,2011-06-05 02:45:23,2011,6
62,41569,4.0,2018-03-19 20:11:38,2018,3
330,3147,4.0,2010-10-01 03:37:35,2010,10
417,1704,5.0,2018-06-18 01:11:59,2018,6
590,186,2.5,2009-11-17 01:06:06,2009,11
162,592,4.0,1996-07-04 14:01:02,1996,7
608,7347,4.0,2005-06-02 01:17:04,2005,6
577,3143,3.0,1999-12-23 16:28:45,1999,12
606,58783,2.5,2010-05-20 19:29:10,2010,5
294,1953,4.0,2000-08-18 11:16:52,2000,8
219,370,3.5,2007-11-17 00:26:54,2007,11
608,7004,0.5,2005-05-31 02:24:12,2005,5
474,3341,4.0,2004-10-18 13:00:01,2004,10
580,1408,3.5,2007-01-03 02:50:17,2007,1
249,31696,4.0,2012-12-13 02:43:19,2012,12
274,27311,3.5,2009-06-15 08:57:31,2009,6
438,6711,4.0,2005-01-13 22:06:15,2005,1
419,5669,4.5,2011-11-20 05:20:32,2011,11
462,34072,2.5,2005-09-02 04:52:13,2005,9
420,1281,4.0,2008-08-06 15:35:12,2008,8
220,1197,4.5,2008-12-23 19:39:06,2008,12
151,135,3.0,1997-02-14 19:08:58,1997,2
402,315,4.0,1996-12-03 23:08:29,1996,12
603,766,4.0,2000-07-09 21:58:00,2000,7
582,68157,4.0,2015-11-06 07:16:17,2015,11
282,2502,4.5,2013-09-06 18:23:32,2013,9
156,1304,3.0,1999-10-13 22:33:28,1999,10
89,26645,4.0,2018-03-07 07:59:18,2018,3
248,33794,3.0,2018-08-18 11:28:42,2018,8
288,53519,3.5,2009-05-17 23:30:06,2009,5
577,908,5.0,1999-12-23 16:30:53,1999,12
534,106002,3.5,2016-04-04 16:39:55,2016,4
182,1785,4.0,2003-06-05 02:41:14,2003,6
603,3203,4.0,2000-03-24 19:27:02,2000,3
140,34048,3.0,2006-12-20 20:11:44,2006,12
448,90249,2.5,2012-09-29 11:22:58,2012,9
305,48394,5.0,2018-04-24 19:48:01,2018,4
477,4979,4.5,2008-01-21 18:18:57,2008,1
233,2692,3.5,2018-06-23 11:05:31,2018,6
183,2288,2.0,2001-06-12 07:38:13,2001,6
219,5110,4.5,2007-11-24 22:57:04,2007,11
232,185,3.0,2008-08-08 03:45:10,2008,8
542,7438,1.5,2006-11-13 03:02:29,2006,11
166,41569,3.5,2007-09-26 17:45:49,2007,9
480,1278,2.5,2007-05-14 21:43:07,2007,5
121,161,3.0,1996-11-10 19:59:40,1996,11
480,44022,3.0,2007-05-14 17:52:33,2007,5
474,8773,3.0,2005-07-06 15:02:42,2005,7
462,91077,4.5,2016-01-19 02:17:59,2016,1
352,3052,4.0,2017-05-01 21:19:54,2017,5
182,1377,4.0,2003-06-09 09:30:38,2003,6
474,7934,4.0,2005-10-17 20:03:45,2005,10
474,4802,3.0,2004-06-21 15:35:48,2004,6
555,500,4.0,2001-01-06 02:07:18,2001,1
590,367,3.0,2009-11-17 01:01:07,2009,11
370,1198,4.0,2006-09-25 05:27:20,2006,9
186,2916,4.0,2002-09-03 19:01:29,2002,9
41,48394,3.0,2016-03-25 19:22:26,2016,3
432,2396,3.5,2011-09-19 00:21:17,2011,9
525,3825,3.0,2016-10-14 20:24:33,2016,10
596,3535,4.0,2018-09-01 20:32:13,2018,9
198,1210,5.0,2002-10-09 04:11:22,2002,10
249,42723,3.0,2014-11-08 03:02:32,2014,11
381,4016,4.0,2006-12-31 05:32:00,2006,12
139,55118,3.0,2016-01-27 20:02:58,2016,1
580,952,3.0,2007-01-03 22:07:07,2007,1
603,3792,5.0,2000-07-09 21:02:16,2000,7
438,4270,4.0,2005-01-13 20:57:25,2005,1
506,112552,3.5,2015-02-21 02:48:17,2015,2
169,4951,4.5,2003-07-28 21:44:01,2003,7
313,316,4.0,2002-08-27 19:01:29,2002,8
18,6548,2.0,2016-02-09 20:49:11,2016,2
436,355,3.0,1996-05-31 08:08:54,1996,5
606,1269,4.5,2007-02-11 22:59:25,2007,2
290,2289,4.0,2000-11-23 00:13:51,2000,11
27,1207,5.0,2000-07-04 05:00:25,2000,7
307,111,3.5,2007-08-03 17:17:06,2007,8
298,39183,2.0,2015-11-15 14:40:16,2015,11
414,276,3.0,2000-06-21 14:04:59,2000,6
249,182715,4.0,2018-03-24 01:28:16,2018,3
480,7162,4.5,2007-05-14 16:47:21,2007,5
556,6539,4.0,2018-08-15 08:16:51,2018,8
489,2273,1.5,2012-03-26 15:16:09,2012,3
184,127212,4.5,2018-09-16 12:07:01,2018,9
68,55830,4.0,2008-04-21 02:02:18,2008,4
477,2300,4.0,2008-01-21 18:14:23,2008,1
474,852,2.0,2003-03-07 16:38:48,2003,3
367,4628,2.0,2001-08-14 17:55:31,2001,8
33,527,5.0,1999-10-12 08:24:21,1999,10
446,265,4.0,1996-09-27 15:51:23,1996,9
18,64957,3.5,2016-02-18 18:45:16,2016,2
606,7,2.5,2007-02-17 23:25:10,2007,2
335,762,1.0,2009-12-23 04:08:56,2009,12
610,8810,2.5,2017-05-03 21:05:47,2017,5
80,5903,4.5,2013-08-24 01:38:37,2013,8
84,736,3.0,1997-03-06 13:00:40,1997,3
353,267,3.0,1996-05-12 22:29:04,1996,5
587,1380,3.0,2000-03-15 16:44:13,2000,3
311,6365,3.5,2003-07-10 16:27:07,2003,7
41,112556,3.0,2016-03-25 21:00:34,2016,3
489,86000,4.0,2012-04-05 20:13:58,2012,4
217,2458,2.0,2000-04-17 03:45:53,2000,4
249,3268,3.0,2012-12-25 12:43:04,2012,12
597,1247,5.0,1999-10-19 19:34:55,1999,10
147,1396,4.0,2008-02-17 17:02:12,2008,2
474,48142,3.0,2007-05-24 13:12:59,2007,5
387,3176,4.0,2006-06-29 23:39:27,2006,6
561,8961,3.0,2017-04-01 23:57:11,2017,4
226,4027,4.0,2004-09-20 06:51:33,2004,9
474,33493,4.5,2005-06-05 21:20:57,2005,6
64,8949,3.0,2006-10-22 12:44:15,2006,10
390,61323,3.0,2009-08-14 18:36:39,2009,8
288,6755,3.5,2004-06-29 15:02:40,2004,6
599,67193,2.5,2017-06-26 22:19:44,2017,6
603,2726,4.0,2000-03-24 19:15:49,2000,3
51,2159,4.0,2009-01-02 21:21:21,2009,1
425,1792,4.0,2005-04-22 12:34:36,2005,4
148,30816,5.0,2016-12-24 03:02:50,2016,12
279,96737,3.5,2017-09-26 03:01:45,2017,9
448,4226,4.0,2002-07-18 07:41:42,2002,7
605,53140,4.0,2010-06-22 03:19:26,2010,6
116,1276,3.5,2012-05-16 20:16:36,2012,5
344,380,5.0,2015-01-05 22:21:54,2015,1
522,1617,3.5,2011-04-02 07:00:02,2011,4
305,5903,4.0,2016-04-08 17:16:04,2016,4
606,4465,3.5,2007-02-18 20:46:37,2007,2
212,91658,4.0,2017-03-21 16:56:41,2017,3
114,127198,3.5,2017-01-25 23:39:45,2017,1
599,605,2.5,2017-06-26 23:13:35,2017,6
448,4351,1.0,2006-10-15 18:26:07,2006,10
448,122490,1.5,2016-09-19 16:05:55,2016,9
48,2791,2.5,2005-09-19 11:17:08,2005,9
606,1089,5.0,2007-02-13 00:39:03,2007,2
432,3156,3.0,2012-04-23 00:09:42,2012,4
527,3072,4.0,2002-09-28 00:49:38,2002,9
105,26587,5.0,2015-11-03 17:51:30,2015,11
4,759,3.0,1999-12-13 09:50:01,1999,12
483,420,3.0,2012-01-23 00:05:00,2012,1
610,122886,4.5,2016-11-19 08:36:29,2016,11
480,5481,4.0,2007-05-14 17:38:04,2007,5
219,62394,2.5,2008-10-26 15:54:20,2008,10
414,171763,5.0,2017-11-24 15:03:41,2017,11
177,51939,2.5,2015-07-02 11:50:56,2015,7
420,44974,4.5,2008-08-06 16:59:04,2008,8
219,223,4.0,2007-11-10 09:25:30,2007,11
489,370,0.5,2013-11-30 15:01:32,2013,11
224,3496,5.0,2000-10-17 20:03:31,2000,10
63,77800,5.0,2015-09-25 16:57:23,2015,9
212,60069,4.0,2017-06-25 22:27:24,2017,6
334,59615,3.0,2009-01-18 19:52:28,2009,1
141,4027,4.5,2017-12-13 01:57:48,2017,12
461,68157,0.5,2017-09-20 19:24:33,2017,9
600,4642,5.0,2009-03-23 23:48:07,2009,3
368,3930,2.0,2000-10-11 14:09:37,2000,10
111,1721,4.0,2018-02-17 21:24:40,2018,2
555,3664,2.0,2001-01-07 04:36:28,2001,1
334,48780,3.5,2008-12-22 15:39:06,2008,12
488,6377,5.0,2005-04-01 19:00:39,2005,4
249,5171,3.0,2014-11-08 02:57:51,2014,11
605,2572,5.0,2010-06-21 04:48:34,2010,6
392,3534,2.0,2002-07-24 15:24:22,2002,7
199,1517,5.0,2002-06-09 20:30:52,2002,6
294,1372,4.0,2000-08-18 21:25:18,2000,8
378,97304,3.5,2015-10-20 13:16:16,2015,10
599,2841,1.5,2018-02-21 01:52:32,2018,2
177,2571,3.0,2015-06-28 20:35:07,2015,6
91,6375,3.0,2005-04-05 14:54:49,2005,4
467,58,5.0,1999-02-22 08:28:19,1999,2
365,45672,3.5,2017-03-18 00:33:10,2017,3
184,112552,5.0,2018-09-16 12:00:49,2018,9
4,2203,4.0,1999-12-13 10:08:49,1999,12
64,4964,3.5,2006-10-22 15:21:54,2006,10
580,1127,4.0,2007-01-03 02:31:26,2007,1
418,140174,4.5,2016-04-28 17:46:44,2016,4
217,1385,3.0,2000-04-20 01:49:29,2000,4
418,7254,4.5,2016-04-28 17:46:30,2016,4
606,26810,4.5,2007-02-11 23:32:02,2007,2
313,2918,3.0,2002-08-28 17:57:29,2002,8
223,318,4.5,2008-11-09 05:47:06,2008,11
341,1370,4.0,2017-02-16 22:23:47,2017,2
380,3704,4.0,2017-05-14 23:22:24,2017,5
477,60069,5.0,2008-06-29 04:33:25,2008,6
606,3259,3.5,2007-02-18 01:41:20,2007,2
332,3755,3.0,2012-11-11 22:45:06,2012,11
104,2424,4.5,2003-05-19 09:26:20,2003,5
307,7624,2.5,2007-08-04 19:54:27,2007,8
177,58347,4.0,2015-07-02 11:49:51,2015,7
599,31658,2.5,2017-06-27 03:12:11,2017,6
318,3826,3.5,2010-01-18 21:24:03,2010,1
534,101142,4.0,2016-04-04 16:39:58,2016,4
606,898,5.0,2007-02-13 14:04:40,2007,2
286,1333,4.0,2005-06-23 21:18:57,2005,6
249,100163,3.5,2013-07-18 21:17:25,2013,7
483,4023,3.5,2014-11-09 23:39:54,2014,11
318,3168,4.0,2012-09-03 11:03:54,2012,9
557,2700,0.5,2016-01-15 16:23:40,2016,1
387,5013,4.0,2004-09-11 04:28:51,2004,9
483,2723,5.0,2014-11-10 00:24:57,2014,11
599,49220,1.5,2017-06-26 19:07:56,2017,6
249,1619,3.5,2012-12-23 15:43:36,2012,12
322,2858,4.5,2008-08-02 11:24:01,2008,8
578,7323,4.0,2011-03-24 18:05:14,2011,3
368,3441,3.0,2000-10-11 14:38:13,2000,10
357,628,4.5,2012-09-25 22:32:45,2012,9
266,2968,5.0,1999-12-20 06:17:59,1999,12
29,1208,4.0,2011-06-14 20:40:34,2011,6
210,4625,2.0,2016-09-14 19:35:46,2016,9
280,902,4.0,2012-09-23 21:27:22,2012,9
464,20,4.0,2010-06-03 06:55:42,2010,6
610,111743,3.0,2017-05-03 22:19:28,2017,5
448,2997,4.0,2002-12-10 10:24:12,2002,12
354,4239,4.5,2008-01-21 22:10:49,2008,1
606,2404,2.0,2007-02-20 22:36:53,2007,2
594,1497,5.0,2005-02-21 08:40:56,2005,2
182,2025,3.5,2003-09-11 13:07:41,2003,9
89,4447,2.5,2018-03-07 07:40:18,2018,3
7,1270,5.0,2005-01-25 06:48:01,2005,1
234,577,3.0,2001-10-30 02:33:10,2001,10
479,2990,3.0,2002-12-08 15:47:35,2002,12
448,96448,1.5,2013-07-07 12:16:57,2013,7
351,90888,2.5,2012-02-03 19:18:41,2012,2
78,589,4.5,2009-09-10 09:26:30,2009,9
215,1513,2.0,2009-12-15 19:31:22,2009,12
294,1371,4.0,2000-08-18 21:29:49,2000,8
193,1197,3.0,2015-07-02 17:13:58,2015,7
475,8368,4.5,2017-06-21 07:23:52,2017,6
354,509,4.0,2008-01-21 22:02:34,2008,1
381,1265,3.5,2006-11-30 08:54:50,2006,11
305,74324,4.5,2017-06-26 14:40:25,2017,6
606,3108,4.0,2007-02-17 18:22:38,2007,2
226,5139,3.5,2005-10-24 06:57:44,2005,10
212,61024,2.5,2017-03-21 18:35:10,2017,3
462,183199,4.0,2018-06-19 13:10:39,2018,6
474,500,2.5,2003-05-15 18:04:43,2003,5
466,3717,3.5,2015-08-18 16:29:58,2015,8
330,2716,4.0,2010-10-01 03:53:03,2010,10
294,69,4.0,2000-08-18 10:54:55,2000,8
484,595,5.0,2012-07-14 19:58:00,2012,7
148,7153,3.0,2016-12-24 03:06:09,2016,12
425,1183,3.5,2004-05-25 09:35:29,2004,5
148,157296,3.0,2016-12-24 03:04:31,2016,12
339,5952,4.0,2016-04-09 07:25:08,2016,4
317,80463,4.0,2015-05-01 20:43:12,2015,5
479,3477,5.0,2002-12-08 17:08:52,2002,12
552,2141,2.0,2005-03-30 02:58:19,2005,3
564,40581,4.0,2016-11-06 17:39:19,2016,11
63,68358,3.5,2015-09-27 15:38:23,2015,9
480,4262,3.5,2007-05-14 21:37:30,2007,5
438,1616,3.5,2005-01-13 20:59:30,2005,1
414,34162,3.0,2008-07-15 19:13:07,2008,7
111,2167,3.5,2018-02-14 20:40:04,2018,2
357,107,3.0,2012-09-26 02:38:13,2012,9
560,39183,3.0,2016-07-27 20:12:19,2016,7
367,4025,5.0,2001-08-14 18:29:57,2001,8
380,4105,5.0,2017-05-14 23:23:29,2017,5
166,1580,4.0,2007-09-06 00:20:02,2007,9
105,3629,4.5,2015-11-04 07:24:43,2015,11
546,2456,2.0,2000-11-07 09:19:07,2000,11
445,306,4.0,2016-02-04 21:37:25,2016,2
178,736,3.0,2006-11-24 08:01:35,2006,11
362,37729,4.5,2018-07-03 18:52:25,2018,7
599,4247,1.5,2017-06-26 19:26:51,2017,6
503,26974,4.0,2012-04-23 22:22:32,2012,4
31,1353,4.0,1996-12-13 08:51:18,1996,12
34,3948,3.0,2006-10-28 15:40:36,2006,10
91,2298,4.0,2005-04-05 16:22:36,2005,4
593,2628,2.5,2007-06-05 01:54:18,2007,6
397,1701,4.0,2007-06-16 04:04:04,2007,6
610,106072,3.5,2017-05-03 21:16:14,2017,5
597,125,4.0,1999-10-19 19:38:57,1999,10
509,8360,4.0,2015-07-04 06:49:42,2015,7
599,33166,2.0,2017-06-26 21:05:54,2017,6
153,2395,1.0,2018-05-05 20:02:42,2018,5
139,49272,3.5,2016-01-27 19:50:08,2016,1
599,784,2.0,2018-02-21 18:50:13,2018,2
469,316,3.0,2000-08-03 20:27:20,2000,8
607,1544,4.0,2000-07-08 18:20:36,2000,7
414,6268,4.0,2004-08-25 00:15:13,2004,8
367,4247,2.0,2001-08-14 18:33:51,2001,8
561,88744,4.0,2017-04-02 00:02:57,2017,4
353,555,4.0,1996-05-12 22:25:34,1996,5
199,318,4.0,1999-10-19 22:33:10,1999,10
425,161,3.5,2004-05-25 09:30:50,2004,5
202,953,5.0,2000-11-22 16:53:22,2000,11
438,8972,4.0,2005-01-13 20:53:46,2005,1
111,171867,4.5,2018-01-31 23:21:07,2018,1
307,2997,3.0,2007-08-02 20:22:33,2007,8
380,78469,4.0,2017-04-28 23:07:02,2017,4
135,1429,4.0,2001-12-30 06:15:01,2001,12
263,224,4.0,1999-11-03 01:15:35,1999,11
389,780,5.0,1997-03-09 19:02:54,1997,3
177,78574,3.0,2015-07-02 11:32:12,2015,7
321,252,4.0,1996-09-20 09:44:57,1996,9
28,39381,3.5,2009-02-11 07:49:27,2009,2
314,485,3.0,1996-06-10 17:45:52,1996,6
599,8983,2.5,2017-06-26 22:51:10,2017,6
352,44972,3.0,2017-05-01 21:45:51,2017,5
187,4262,4.0,2006-10-26 08:01:12,2006,10
495,8917,5.0,2016-03-22 08:40:23,2016,3
68,3452,2.5,2010-03-20 22:05:58,2010,3
525,54503,3.5,2016-10-14 21:12:30,2016,10
51,1224,5.0,2009-01-02 21:08:42,2009,1
304,1408,3.0,1998-03-29 12:12:08,1998,3
567,112852,3.5,2018-05-02 18:21:46,2018,5
414,4367,2.0,2001-06-18 15:39:12,2001,6
62,80693,4.0,2018-03-27 22:42:36,2018,3
71,17,1.0,1997-05-27 12:58:53,1997,5
294,3363,4.0,2000-08-18 10:42:12,2000,8
596,7373,3.5,2018-08-31 10:05:09,2018,8
590,1359,2.0,2009-11-17 00:21:26,2009,11
274,53127,4.0,2007-12-07 08:14:49,2007,12
387,4679,1.5,2004-09-14 00:22:14,2004,9
73,68319,4.0,2016-05-26 15:09:20,2016,5
62,107406,4.0,2018-03-19 20:05:44,2018,3
134,231,3.0,1996-05-23 08:44:06,1996,5
410,2300,5.0,2001-05-26 20:39:36,2001,5
116,5995,3.5,2012-05-16 20:19:04,2012,5
111,5445,2.0,2018-01-16 22:12:46,2018,1
477,709,4.0,2008-01-24 07:12:52,2008,1
274,59387,3.5,2009-02-18 08:35:16,2009,2
328,2788,5.0,2017-05-08 02:30:27,2017,5
408,7153,5.0,2016-07-01 11:15:16,2016,7
288,1007,3.5,2003-06-02 15:56:09,2003,6
34,6711,5.0,2006-10-28 15:26:18,2006,10
596,114028,4.0,2018-09-01 19:03:48,2018,9
596,8361,1.5,2018-08-31 09:42:43,2018,8
182,3946,2.5,2003-06-09 10:17:22,2003,6
462,77455,4.0,2013-06-01 23:27:24,2013,6
190,6874,4.0,2017-09-01 23:54:10,2017,9
64,1197,4.5,2006-10-22 12:34:58,2006,10
603,3508,4.0,2000-03-24 19:42:50,2000,3
240,95,5.0,1996-11-27 19:20:34,1996,11
275,1094,3.0,2003-03-31 02:46:05,2003,3
282,2791,3.0,2013-09-06 19:50:19,2013,9
380,27802,3.0,2017-05-14 21:21:51,2017,5
111,47610,3.5,2018-01-16 22:54:21,2018,1
135,1240,5.0,2001-12-30 05:52:42,2001,12
177,4366,4.0,2015-06-28 21:01:39,2015,6
251,527,5.0,2016-08-08 17:17:32,2016,8
438,1591,2.5,2005-01-14 02:47:13,2005,1
344,4011,4.0,2015-01-05 22:33:42,2015,1
318,162578,4.0,2018-05-04 09:39:34,2018,5
567,7361,5.0,2018-05-02 17:30:55,2018,5
352,97306,3.5,2017-05-01 21:42:48,2017,5
393,5630,2.0,2015-05-01 19:14:40,2015,5
318,357,4.0,2010-01-06 19:01:39,2010,1
608,1023,2.5,2005-05-30 01:12:52,2005,5
562,73211,3.5,2013-05-18 16:08:59,2013,5
17,3508,4.0,2011-05-18 05:32:01,2011,5
51,6873,5.0,2009-01-02 21:13:28,2009,1
573,1278,4.5,2007-08-13 22:43:00,2007,8
294,2081,1.0,2000-08-18 10:43:06,2000,8
227,134853,4.5,2015-11-10 21:06:12,2015,11
597,2014,4.0,1999-10-19 19:44:41,1999,10
479,2028,3.0,2002-12-08 17:13:49,2002,12
590,5313,1.5,2010-02-26 02:36:10,2010,2
596,1513,3.5,2018-09-01 20:34:37,2018,9
274,27604,3.5,2007-02-24 00:07:31,2007,2
217,2153,3.0,2000-04-17 03:21:06,2000,4
474,3033,3.0,2003-03-05 18:07:09,2003,3
305,55908,5.0,2018-01-20 15:41:23,2018,1
606,4014,4.5,2007-02-13 00:38:03,2007,2
249,54995,3.5,2012-09-10 23:05:22,2012,9
219,2605,2.0,2007-11-10 07:52:37,2007,11
474,6974,3.0,2003-12-01 13:53:33,2003,12
249,54999,3.5,2012-12-22 23:28:41,2012,12
159,1721,3.5,2017-10-22 02:45:35,2017,10
452,2353,5.0,2002-04-23 17:55:45,2002,4
448,133195,1.5,2016-12-18 14:47:30,2016,12
552,2405,3.0,2005-03-22 06:33:44,2005,3
6,76,4.0,1996-10-17 12:28:37,1996,10
414,2944,5.0,2000-06-20 14:46:09,2000,6
425,468,3.5,2004-05-25 13:14:20,2004,5
555,2012,3.0,2001-01-06 02:43:16,2001,1
249,47997,3.5,2014-11-08 03:01:12,2014,11
317,608,5.0,2015-04-30 02:38:49,2015,4
216,913,4.0,2000-11-26 04:05:46,2000,11
560,3083,4.0,2016-07-27 20:15:58,2016,7
292,3827,3.0,2002-03-29 01:16:06,2002,3
602,592,4.0,1996-08-24 08:31:47,1996,8
226,4676,2.0,2004-09-29 01:31:36,2004,9
146,3868,3.0,2011-08-05 01:28:57,2011,8
30,260,5.0,2017-07-18 09:32:19,2017,7
599,3917,3.0,2017-06-27 00:25:36,2017,6
362,48516,4.0,2018-07-03 17:00:31,2018,7
414,2140,5.0,2000-06-20 15:29:18,2000,6
274,6014,2.0,2007-02-21 04:01:40,2007,2
36,2302,1.5,2004-11-18 18:43:44,2004,11
560,139644,4.0,2016-07-27 19:22:18,2016,7
537,45722,5.0,2015-02-19 03:38:50,2015,2
483,108932,4.0,2014-11-09 23:16:41,2014,11
579,2387,1.0,2000-05-21 03:31:41,2000,5
448,46970,2.0,2007-10-11 06:51:58,2007,10
543,4886,5.0,2013-08-21 07:11:18,2013,8
517,8368,4.5,2017-02-24 17:17:54,2017,2
30,108932,4.0,2017-07-18 09:32:47,2017,7
1,110,4.0,2000-07-30 18:36:16,2000,7
586,173145,4.0,2018-06-25 04:02:57,2018,6
13,1639,4.0,2001-04-16 21:33:38,2001,4
51,2605,4.0,2009-01-02 20:39:39,2009,1
238,2023,5.0,2001-12-09 21:08:03,2001,12
57,1184,3.0,2000-10-22 00:25:14,2000,10
414,6873,4.0,2003-10-26 21:09:34,2003,10
580,8949,5.0,2007-01-03 02:05:26,2007,1
